Custom.Data.position,Custom.Data.salary_min,Custom.Data.salary_max,Custom.Data.experience,Custom.Data.degree,Custom.Data.work_place,Custom.Data.company_name,Custom.Data.company_type,Custom.Data.company_finance,Custom.Data.company_scale,Custom.Data.bonus,Custom.Data.url
【暑期实习生】数据仓库开发工程师(J10506),4k,6k,经验应届毕业生,本科,上海,哈啰出行,"移动互联网,硬件",D轮及以上,2000人以上,互联网，出行，专业团队,https://www.lagou.com/jobs/5922913.html
资深数据仓库工程师/专家,20k,40k,经验不限,本科,杭州,Club Factory,"电商,移动互联网",C轮,150-500人,"海量数据,世界级产品,高复杂度",https://www.lagou.com/jobs/4120863.html
数据仓库架构师,25k,35k,经验3-5年,本科,北京,京东数字科技,金融,上市公司,2000人以上,大平台、快速成长通道、PMP、IT行业,https://www.lagou.com/jobs/6050794.html
高级数据仓库工程师 07-01-35*,12k,20k,经验3-5年,本科,杭州,大搜车,汽车丨出行,D轮及以上,2000人以上,空间较大，免费晚餐，午餐补贴,https://www.lagou.com/jobs/5884320.html
资深数据仓库工程师,20k,40k,经验5-10年,本科,北京,车好多集团,消费生活,D轮及以上,2000人以上,六险一金 期权 不打卡,https://www.lagou.com/jobs/5910519.html
高级数据仓库工程师,13k,20k,经验3-5年,本科,广州,高奈特,"信息安全,数据服务",上市公司,150-500人,五险一金、双休、上市公司、节日福利,https://www.lagou.com/jobs/6019498.html
数据仓库工程师-短视频方向,35k,70k,经验3-5年,本科,上海,字节跳动,文娱丨内容,C轮,2000人以上,六险一金，免费三餐，租房补贴，优厚薪资,https://www.lagou.com/jobs/5119476.html
数据仓库,25k,50k,经验3-5年,本科,深圳,宏骏,其他,天使轮,50-150人,15薪，发展前景好,https://www.lagou.com/jobs/5914390.html
高级数据仓库工程师,25k,50k,经验5-10年,本科,北京,松鼠拼拼,"移动互联网,电商",B轮,2000人以上,"五险一金,绩效奖金,员工福利好 技术大牛",https://www.lagou.com/jobs/5509306.html
高级数据仓库工程师,25k,40k,经验5-10年,本科,深圳,萨摩耶金服,金融,C轮,150-500人,牛人多,https://www.lagou.com/jobs/5453811.html
高级数据仓库工程师,20k,40k,经验3-5年,不限,深圳,有赞,电商,上市公司,2000人以上,带薪年假 五险一金 扁平管理 职位晋升,https://www.lagou.com/jobs/5972689.html
数据仓库工程师,20k,35k,经验1-3年,本科,厦门,趣店,"移动互联网,金融",上市公司,500-2000人,五险一金，绩效奖金,https://www.lagou.com/jobs/5797536.html
数据仓库工程师,15k,25k,经验3-5年,本科,北京,百融云创,金融,C轮,500-2000人,"年底双薪,年度旅游,带薪年假,绩效奖励",https://www.lagou.com/jobs/5982840.html
大数据工程师（数据仓库方向）,15k,25k,经验1-3年,本科,上海,飞牛网（大润发网上商城）,"移动互联网,电商",不需要融资,2000人以上,商业保险/餐补/年底双薪/绩效奖金,https://www.lagou.com/jobs/5506227.html
数据仓库工程师,15k,25k,经验1-3年,本科,广州,网易,电商,上市公司,2000人以上,大神团队 六险一金 海外旅游 周末双休,https://www.lagou.com/jobs/5991668.html
数据仓库工程师,20k,40k,经验5-10年,本科,北京,京东数字科技,金融,上市公司,2000人以上,班车；餐补,https://www.lagou.com/jobs/5387055.html
数据仓库技术专家,25k,40k,经验5-10年,本科,杭州,点我达,物流丨运输,D轮及以上,500-2000人,"团队氛围佳,独角兽企业,扁平化管理",https://www.lagou.com/jobs/4851238.html
03117-高级数据仓库工程师,20k,35k,经验5-10年,本科,北京,龙湖集团,其他,上市公司,2000人以上,晋升空间，薪酬福利,https://www.lagou.com/jobs/5983370.html
高级数据仓库工程师,30k,50k,经验5-10年,本科,深圳,深圳市丰巢科技有限公司,消费生活,A轮,500-2000人,年终丰富，扁平管理，独角兽,https://www.lagou.com/jobs/5815592.html
高级数据仓库工程师,20k,35k,经验3-5年,本科,北京,58到家,消费生活,D轮及以上,2000人以上,"近地铁,扁平化,福利高,前景好",https://www.lagou.com/jobs/5729088.html
数据仓库工程师,20k,40k,经验1-3年,本科,北京,字节跳动,文娱丨内容,C轮,2000人以上,六险一金，高薪期权，过亿用户，职业大牛,https://www.lagou.com/jobs/5120118.html
数据仓库工程师,20k,40k,经验5-10年,本科,杭州,京东数字科技,金融,上市公司,2000人以上,班车；餐补,https://www.lagou.com/jobs/5387052.html
公共数据-高级数据仓库工程师,30k,50k,经验5-10年,本科,北京,美团点评,消费生活,上市公司,2000人以上,上市公司 核心部门 大牛云集,https://www.lagou.com/jobs/5890471.html
数据仓库研发专家-杭州-00269,25k,40k,经验5-10年,不限,杭州,同盾科技,"信息安全,数据服务",C轮,500-2000人,技术大牛多 工作氛围好 企业发展快,https://www.lagou.com/jobs/3548766.html
高级数据仓库工程师,13k,26k,经验3-5年,本科,杭州,电视淘宝,电商,不需要融资,50-150人,六险一金 研发,https://www.lagou.com/jobs/5993683.html
数据仓库工程师,15k,25k,经验3-5年,本科,上海,普华永泰,"电商,人工智能",不需要融资,15-50人,发展前景好,https://www.lagou.com/jobs/6047578.html
资深数据仓库工程师,25k,45k,经验5-10年,大专,北京,滴滴,汽车丨出行,不需要融资,2000人以上,平台大，福利好，团队棒,https://www.lagou.com/jobs/5300396.html
数据仓库,13k,20k,经验3-5年,大专,上海,上海中软华腾软件系统有限公司,"企业服务,金融",上市公司,2000人以上,中高级岗位 福利多多,https://www.lagou.com/jobs/5893722.html
高级数据仓库工程师,15k,30k,经验5-10年,本科,杭州,国铁吉讯科技有限公司,移动互联网,不需要融资,150-500人,"五险一金,绩效奖金,带薪年假,岗位晋升",https://www.lagou.com/jobs/5533111.html
数据仓库工程师,25k,40k,经验5-10年,本科,北京,作业帮,工具,D轮及以上,2000人以上,"晋升空间,三餐,团队好",https://www.lagou.com/jobs/5903371.html
资深数据仓库研发工程师,25k,40k,经验3-5年,本科,上海,鱼泡泡,社交,B轮,150-500人,独角兽、快车道、高薪,https://www.lagou.com/jobs/6087636.html
数据仓库工程师,15k,25k,经验3-5年,本科,佛山,碧桂园物业,"其他,消费生活",不需要融资,2000人以上,500强平台 IOT物联网产品 双休,https://www.lagou.com/jobs/5862549.html
数据工程师（数据仓库方向）,30k,45k,经验3-5年,本科,上海,华住酒店集团,"旅游,消费生活",上市公司,2000人以上,上市公司，五险一金,https://www.lagou.com/jobs/5721102.html
数据仓库,30k,55k,经验5-10年,硕士,上海,慕毅,"电商,企业服务",天使轮,15-50人,团队大牛多，薪资福利佳,https://www.lagou.com/jobs/5985223.html
数据仓库工程师 (MJ000109),18k,28k,经验3-5年,本科,上海,信用飞/首付游,移动互联网,B轮,150-500人,氛围好 年轻团队 扁平管理 快速成长,https://www.lagou.com/jobs/6054320.html
闪购事业部-资深数据仓库工程师,30k,50k,经验3-5年,本科,北京,美团点评,消费生活,上市公司,2000人以上,大牛云集，技术氛围佳,https://www.lagou.com/jobs/5864905.html
资深数据仓库开发工程师,25k,38k,经验3-5年,本科,北京,FreeWheel,"企业服务,数据服务",上市公司,500-2000人,"美资互联网,技术导向,英文环境,硅谷文化",https://www.lagou.com/jobs/6072374.html
数据仓库工程师,10k,19k,经验3-5年,本科,北京,恒天中信,"移动互联网,硬件",未融资,50-150人,核心岗位,https://www.lagou.com/jobs/6047433.html
数据仓库高级开发工程师,25k,40k,经验5-10年,大专,杭州,微拍堂,移动互联网,A轮,150-500人,"六险一金,餐饮补贴,双休,出国旅游",https://www.lagou.com/jobs/5777484.html
高级／资深数据仓库工程师,20k,40k,经验1-3年,本科,上海,饿了么,消费生活,D轮及以上,2000人以上,薪资open 环境nice 技术氛围佳,https://www.lagou.com/jobs/2909412.html
00038-资深数据仓库工程师/架构师,20k,40k,经验3-5年,本科,杭州,云集,"电商,移动互联网",上市公司,500-2000人,"股票期权,发展空间",https://www.lagou.com/jobs/5036639.html
高级数据仓库工程师,25k,45k,经验5-10年,不限,北京,百度,工具,不需要融资,2000人以上,百度凤巢核心部门，六险一金,https://www.lagou.com/jobs/5912721.html
高级数据仓库工程师,30k,40k,经验3-5年,本科,北京,Keep,"社交,文娱丨内容",D轮及以上,500-2000人,良好发展 晋升机制 七险一金 年终激励,https://www.lagou.com/jobs/5805486.html
高级数据仓库开发工程师(J10199),15k,30k,经验5-10年,本科,北京,包银消费金融,金融,不需要融资,150-500人,六险一金；节日福利；年终奖,https://www.lagou.com/jobs/5881789.html
资深数据仓库开发工程师(J190523005),30k,40k,经验5-10年,不限,北京,滴滴,汽车丨出行,不需要融资,2000人以上,成长空间 友爱团队,https://www.lagou.com/jobs/6026700.html
高级数据仓库工程师,25k,38k,经验5-10年,本科,北京,VIPKID,教育,D轮及以上,2000人以上,"公司平台好,大牛领导,餐补房补",https://www.lagou.com/jobs/5710754.html
资深数据仓库工程师,25k,35k,经验5-10年,本科,北京,力码科技,"移动互联网,企业服务",A轮,50-150人,六险一金、福利丰厚、团队氛围好,https://www.lagou.com/jobs/5496562.html
高级数据仓库研发工程师,15k,25k,经验1-3年,本科,上海,鱼泡泡,社交,B轮,150-500人,"团队年轻,福利多多,爆发增长",https://www.lagou.com/jobs/6087855.html
高级数据仓库开发工程师,15k,25k,经验3-5年,本科,上海,浦发信用卡,金融,上市公司,2000人以上,"潜力,高薪,金融",https://www.lagou.com/jobs/4648122.html
高级数据仓库工程师,15k,30k,经验5-10年,本科,武汉,深圳市丰巢科技有限公司,消费生活,A轮,500-2000人,大平台、扁平化管理,https://www.lagou.com/jobs/5887491.html
高级数据仓库开发工程师,20k,40k,经验5-10年,本科,厦门,美团点评,消费生活,上市公司,2000人以上,"五险一金,商业保险,定期体检,发展空间大",https://www.lagou.com/jobs/5462658.html
数据仓库开发工程师,25k,40k,经验3-5年,本科,北京,掌通未来,"移动互联网,教育",不需要融资,150-500人,"五险一金,带薪年假,节日福利,扁平管理",https://www.lagou.com/jobs/5113319.html
数据仓库工程师,13k,24k,经验3-5年,本科,广州,广东数果科技有限公司,"数据服务,信息安全",天使轮,50-150人,周末双休 年底双薪 扁平化管理,https://www.lagou.com/jobs/6068601.html
数据仓库工程师,15k,19k,经验3-5年,本科,深圳,南京哲彦信息技术有限公司,"金融,移动互联网",未融资,150-500人,双休,https://www.lagou.com/jobs/5937607.html
数据仓库开发工程师,15k,30k,经验1年以下,大专,深圳,阿卡索外教网,"教育,移动互联网",C轮,2000人以上,"五险一金,员工旅游,健身俱乐部,带薪年假",https://www.lagou.com/jobs/6031994.html
商业化数据仓库开发工程师,25k,50k,经验3-5年,本科,上海,拼多多,"电商,移动互联网",上市公司,2000人以上,"平台大,成长快,福利好",https://www.lagou.com/jobs/5882280.html
数据开发工程师（数据仓库方向）,20k,40k,经验1-3年,本科,北京,哗啦啦,"移动互联网,消费生活",不需要融资,500-2000人,"五险一金,年终奖金,带薪年假,节日福利",https://www.lagou.com/jobs/4643364.html
数据仓库工程师,20k,40k,经验5-10年,本科,上海,当代品牌,"金融,软件开发",未融资,50-150人,14薪+，餐补交通补，六险一金,https://www.lagou.com/jobs/6068117.html
数据仓库架构师,25k,35k,经验5-10年,本科,北京,比邻弘科,"移动互联网,数据服务",C轮,50-150人,五险一金 绩效奖金 股票期权 项目奖金,https://www.lagou.com/jobs/6045239.html
数据仓库开发工程师,25k,50k,经验1-3年,本科,北京,字节跳动,文娱丨内容,C轮,2000人以上,六险一金，弹性工作，免费三餐，租房补贴,https://www.lagou.com/jobs/5154819.html
大数据/数据仓库,40k,80k,经验5-10年,本科,北京,美菜网,电商,D轮及以上,2000人以上,完成6轮融资待上市 仓储物流互联网于一体,https://www.lagou.com/jobs/5451086.html
高级数据仓库工程师,20k,35k,经验3-5年,本科,上海,卯聚信息科技,"数据服务,移动互联网",不需要融资,50-150人,五险一金,https://www.lagou.com/jobs/5842708.html
高级数据仓库开发工程师,20k,35k,经验5-10年,本科,深圳,随手科技,金融,C轮,500-2000人,互联网公司、大咖多、氛围好、福利优厚,https://www.lagou.com/jobs/5738502.html
数据仓库高级开发工程师,15k,30k,经验3-5年,本科,深圳,房极客,"移动互联网,企业服务",B轮,150-500人,发展空间大,https://www.lagou.com/jobs/6068995.html
云端数据仓库研发工程师,15k,30k,经验3-5年,本科,北京,腾讯,社交,上市公司,2000人以上,大平台，广阔的发展前景,https://www.lagou.com/jobs/6078802.html
资深数据仓库开发工程师,30k,50k,经验3-5年,本科,上海,拼多多,"电商,移动互联网",上市公司,2000人以上,"福利好,大牛多,成长快",https://www.lagou.com/jobs/4151000.html
大数据平台高级工程师-数据仓库方向,20k,40k,经验1-3年,本科,北京,字节跳动,文娱丨内容,C轮,2000人以上,弹性工作，免费三餐，租房补贴，休闲下午茶,https://www.lagou.com/jobs/5119146.html
数据仓库工程师,25k,50k,经验3-5年,本科,北京,罗辑思维,"移动互联网,文娱丨内容",D轮及以上,150-500人,"大咖云集,弹性工作,补充医疗,氛围极好",https://www.lagou.com/jobs/3330405.html
高级数据高级数据仓库工程师/专家,15k,30k,经验1-3年,大专,杭州,场景鹿,"消费生活,硬件",B轮,150-500人,开放 晋升 高福利,https://www.lagou.com/jobs/5781078.html
数据仓库高级经理,25k,40k,经验5-10年,不限,广州,Ways,企业服务,未融资,150-500人,周末双休，带薪假期，团队活动，六险一金,https://www.lagou.com/jobs/6079073.html
数据仓库工程师-数据集市方向,20k,40k,经验3-5年,本科,北京,京东数字科技,金融,上市公司,2000人以上,"班车,餐补",https://www.lagou.com/jobs/5079954.html
数据仓库架构师,20k,40k,经验5-10年,本科,北京,寄云科技,"移动互联网,数据服务",A轮,50-150人,五险一金 ，立即上岗，团队气氛轻松,https://www.lagou.com/jobs/3625789.html
ETL/数据仓库,11k,15k,经验1-3年,本科,深圳,上海中软华腾软件系统有限公司,"企业服务,金融",上市公司,2000人以上,"技术新颖,平台大,氛围好,稳定性好",https://www.lagou.com/jobs/5801343.html
数据仓库/ETL开发工程师,15k,30k,经验3-5年,不限,上海,巨人网络,游戏,上市公司,500-2000人,发展平台 福利丰厚 一流的办公环境,https://www.lagou.com/jobs/5780171.html
数据仓库团队负责人,22k,42k,经验5-10年,本科,杭州,税友软件,企业服务,不需要融资,2000人以上,"1.5PB用户数据，技术氛围浓,业务复杂",https://www.lagou.com/jobs/5527116.html
大数据开发工程师(数据仓库方向),15k,30k,经验3-5年,本科,深圳,平安人寿,金融,上市公司,2000人以上,"技术氛围好,福利待遇高,大牛在身旁",https://www.lagou.com/jobs/4871180.html
数据仓库解决方案经理,25k,35k,经验5-10年,本科,北京,Gridsum 国双,"数据服务,企业服务",上市公司,500-2000人,上市大数据公司、年终奖金、带薪年假,https://www.lagou.com/jobs/5511350.html
美团闪购-资深数据仓库开发工程师（成都）,20k,40k,经验5-10年,本科,成都,美团点评,消费生活,上市公司,2000人以上,发展空间大,https://www.lagou.com/jobs/5893811.html
